SKU;NAME;PRICE;PROMOTIONAL_PRICE;STOCK;CATEGORIES;DESCRIPTION
MPD021;Mouse Pad Asus Whetstone;10499.00;7502.00;100;24475258;<p>Especificaciones Tecnicas:</p><p>- Diseño portatil para fiestas LAN</p><p>- Superficie texturizada de inspiracion maya para un control preciso de pixeles</p><p>- Base de silicona antideslizante duradera, inodoro y lavable</p><p>- Hibrido: Tela y silicona</p><p>- Negro y rojo</p><p>- 320x270x2mm</p></p>
VGA1560;Placa de Video Radeon Rx 560 4gb Asrock Phantom Gaming Elite;229485.00;163920.00;100;24475258;<p>DirectX - 12 Ultimate</br>OpenGL - 4.5</br>Memoria - 4GB GDDR5</br>Clock de procesador - 1199 MHz</br>Stream Processors - 1024</br>Clock de memoria - 6.8 Gbps</br>Memory Interface - 128-bit</br>Resolución - Resolución máxima digital: 7680 x 4320</br>Interface - 1 x HDMI™ 2.0 / - 2 x DisplayPort™ 1.4</br>HDCP - Yes</br>Multi-view - 3</br>PSU recomendada - 400W</br>Power Connector - 1 x 8-pin</br>Acesorios - 1 x Guía de instalación rápida</br>Dimensiones - 240.35 x 128.54 x 41.91 mm</p></p>
MEM606;Memoria Sodimm 4gb 1333 Kvr13s9s8/4 15v;9298.00;6643.00;100;24475258;<p>Especificaciones:</p><p>Detalles técnicos</br>Marca Kingston</br>Series 4GB DDR3 1333MHz Module</br>Peso del producto 9 g</br>Dimensiones del producto con el blister 9,5 x 4,6 x 0,8 cm</br>Dimensiones del producto suelto 7 x 2.9 x 0.1</br>Número de modelo del producto KVR13S9S8/4</br>Color verde</br>Factor de forma 204-pin SO-DIMM</br>Fabricante del procesador Intel</br>Tipo de procesador Ninguno</br>Capacidad de la memoria RAM 4 GB</br>Tecnología de la memoria PC3-10600, 204-pin SO-DIMM, DDR3</br>Tipo de memoria del ordenador DDR3 SDRAM</br>Interfaz del disco duro Desconocido</br>Voltaje 1.5 voltios</br>Plataforma de Hardware PC</br>Sistema operativo none</p></p>
MOT1261;Mother Asus H310m-e;84654.00;60469.00;100;24475258;<p>CPU</br>Intel® Socket 1151 for 8th Generation Core™ i7/Core™ i5/Core™ i3/Pentium®/Celeron® Processors </br>Supports Intel® 14 nm CPU</br>Supports Intel® Turbo Boost Technology 2.0 </br>* The Intel® Turbo Boost Technology 2.0 support depends on the CPU types.</br>* Refer to www.asus.com for CPU support list</p><p>Chipset</br>Intel® H310</p><p>Memoria</br>2 x DIMM, Max. 32GB, DDR4 2666/2400/2133 MHz Non-ECC, Un-buffered Memory </br>Dual Channel Memory Architecture </br>Supports Intel® Extreme Memory Profile (XMP)</br>* Refer to www.asus.com for the Memory QVL (Qualified Vendors Lists).</br>* The maximum memory frequency supported varies by processor</br>** DDR4 2666MHz and higher memory modules will run at max. 2666MHz on Intel® 8th Gen. 6-core or higher processors.</p><p>Gráficos</br>Integrated Graphics Processor- Intel® HD Graphics support </br>Multi-VGA output support : HDMI/D-Sub ports </br>- Supports HDMI 1.4b with max. resolution 4096 x 2160 @ 24 Hz / 25600 x 1600 @ 60 Hz</br>- Supports D-sub with max. resolution 1920 x 1200 @ 60 Hz</br>Maximum shared memory of 1024 MB (for iGPU exclusively)</br>Supports Intel® InTru™ 3D, Quick Sync Video, Clear Video HD Technology, Insider™</p><p>Slots de Expansión</br>1 x PCIe 3.0/2.0 x16 (x16 mode, gray) </br>2 x PCIe 2.0 x1</p><p>Almacenamiento</br>Intel® H310 Chipset : </br>1 x M.2 Socket 3, , with M Key, type 2242/2260/2280 storage devices support (both SATA & x2 PCIE mode)*1</br>4 x SATA 6Gb/s port(s), gray,</p><p>LAN</br>Realtek® RTL8111H, 1 x Gigabit LAN</p><p>Audio</br>Realtek® ALC887 8-Channel High Definition Audio CODEC </br>- Supports : Jack-detection, Front Panel Jack-retasking</br>Audio Feature :</br>- LED-illuminated design - Brighten up your build with the gorgeous illuminated audio trace path.</br>- Audio Shielding: Ensures precision analog/digital separation and greatly reduced multi-lateral interference</br>- Dedicated audio PCB layers: Separate layers for left and right channels to guard the quality of the sensitive audio signals</br>- Premium Japanese audio capacitors: Provide warm, natural and immersive sound with exceptional clarity and fidelity</br>* Choose the chassis with HD audio module in front panel to support 8-channel audio output.</p><p>Puertos USB</br>Intel® H310 Chipset : </br>4 x USB 3.1 Gen 1 up to 5Gbps port(s) (2 at back panel, blue, Type-A, 2 at mid-board)</br>Intel® H310 Chipset : </br>6 x USB 2.0/1.1 port(s) (2 at back panel, , 4 at mid-board)</p><p>Caracteristicas Especiales</br>ASUS 5X Protection III :</br>- ASUS SafeSlot Core: Fortified PCIe Slot prevents damage</br>- ASUS LANGuard: Protects against LAN surges, lightning strikes and static-electricity discharges!</br>- ASUS Overvoltage Protection: World-class circuit-protecting power design</br>- ASUS Stainless-Steel Back I/O: 3X corrosion-resistance for greater durability!</br>- ASUS DIGI+ VRM: 4 Phase digital power design</br>ASUS OptiMem：</br>- Optimem (Improved DDR4 stability)</br>ASUS EPU :</br>- EPU </br>ASUS Exclusive Features :</br>- AI Suite 3</br>- Ai Charger </br>- PC Cleaner</br>- File Transfer</br>ASUS Quiet Thermal Solution :</br>- Stylish Fanless Design Heat-sink solution</br>- ASUS Fan Xpert </br>ASUS EZ DIY :</br>- ASUS CrashFree BIOS 3 </br>- ASUS EZ Flash 3 </br>- ASUS UEFI BIOS EZ Mode</br>ASUS Q-Design :</br>- ASUS Q-DIMM </br>M.2 Onboard(The latest transfer technologies with up to 10Gb/s data transfer speeds)</p><p>Puertos I/O Traseros</br>1 x PS/2 keyboard (purple)</br>1 x PS/2 mouse (green)</br>1 x D-Sub</br>1 x HDMI</br>1 x LAN (RJ45) port(s)</br>2 x USB 3.1 Gen 1 (blue) Type-A, up to 5Gbps</br>2 x USB 2.0 </br>3 x Audio jack(s)</p><p>Internal I/O</br>1 x USB 3.1 Gen 1(up to 5Gbps) connector(s) support(s) additional 2 USB 3.1 Gen 1 port(s) (19-pin)</br>2 x USB 2.0 connector(s) support(s) additional 4 USB 2.0 port(s)</br>1 x M.2 Socket 3 with M Key, type 2242/2260/2280 storage devices support (both SATA & x2 PCIE mode)</br>1 x COM port(s) connector(s)</br>4 x SATA 6Gb/s connector(s)</br>1 x CPU Fan connector(s) (1 x 4 -pin)</br>1 x Chassis Fan connector(s) (1 x 4 -pin)</br>1 x S/PDIF out header(s)</br>1 x 24-pin EATX Power connector(s)</br>1 x 4-pin ATX 12V Power connector(s)</br>1 x Front panel audio connector(s) (AAFP)</br>1 x Clear CMOS jumper(s)</br>1 x System panel connector</br>1 x Speaker connector</p><p>Accessorios</br>User s manual</br>I/O Shield</br>2 x SATA 6Gb/s cable(s)</br>1 x M.2 Anchor</br>1 x Supporting DVD</p><p>BIOS</br>128 Mb Flash ROM, UEFI AMI BIOS, PnP, SM BIOS 3.1, ACPI 6.1, MultilanguageBIOS</p></p>
MON303;Monitor 27 Samsung Cfg73 Curvo 144hz;147161.00;105112.00;100;24475258;<p>Screen Size<br />27</p><p>Display Type<br />VA</p><p>Curvature</p><p>1800R</p><p>Resolution<br />1920 x 1080</p><p>Aspect Ratio<br /> 16:9</p><p>Brightness</p><p>350cd/m2 (Typ.), 250cd/m2 (Min.)</p><p>Static Contrast Ratio<br /> 3,000:1(Typ.)</p><p>Viewing Angle (Horizontal/Vertical)<br />178°(H)/178°(V)</p><p>Response Time<br />1(MPRT) ms*<br />*1ms MPRT spec is based on internal tests. Response time may vary depending on test conditions.</p><p>sRGB Coverage</p><p>Typ 125% (Adobe RGB: Typ 92%)</p><p>Color Support<br />16.7M</p><p>Color Gamut (NTSC 1976)</p><p>Typ 88%</p><p>Power<br />Type</p><p>External Adaptor</p><p>Power Supply Type</p><p>100~240V 50/60Hz</p><p>Power Consumption (Max)</p><p>79 W</p><p>Power Consumption (Stand-by)</p><p>Less than 0.3 W</p><p>Max Stand By Power (DPMS)<br />Less than 0.5 W</p><p>Features<br />Wall Mountable</p><p>Yes</p><p>Wall-Mount (Size mm)<br />75.0 x 75.0</p><p>Eco Saving Plus</p><p>Yes</p><p>Eye Saver Mode</p><p>Yes</p><p>Flicker Free</p><p>Yes</p><p>Quantum Dot Color</p><p>Yes</p><p>Screen Size Optimizer</p><p>Yes</p><p>Black Equalizer</p><p>Yes</p><p>Low Input Lag Mode</p><p>Yes</p><p>Custom Key</p><p>Yes</p><p>Refresh Rate Optimizor</p><p>Yes</p><p>Easy Setting Box</p><p>Yes</p><p>FreeSync</p><p>Yes</p><p>Refresh Rate</p><p>144Hz</p><p>Dimensions (W x H x D)<br />Product Dimensions With Stand<br />24.46" x 21.30" x 11.05"</p><p>Product Dimensions Without Stand<br />24.46" x 14.44" x 3.61"</p><p>Shipping Dimensions</p><p>27.44" x 8.11" x 17.52"</p><p>Weight (lb.)<br />Product Weight With Stand<br />11.68 lbs.</p><p>Product Weight Without Stand<br />8.82 lbs.</p><p>Shipping Weight</p><p>17.63 lbs.</p><p>Accessories<br />Other</p><p>Quick Setup Guide</p><p>Installation Software</p><p>Install CD</p><p>HDMI Cable</p><p>Yes</p><p>Power Cable</p><p>Yes (1.5m)</p><p>Display Port Cable</p><p>Yes</p><p>Inputs<br />HDMI<br />2 EA</p><p>Display Port</p><p>1 EA</p><p>Headphones</p><p>Yes</p><p>Design<br />Color</p><p>Dark Blue Black(Matt)</p><p>Tilt</p><p> -3.0° (±2.0°) ~ +20.0° (±2.0°)</p><p>Swivel</p><p> -15.0° (±2.0°) ~ +15.0° (±2.0°)</p><p>Pivot</p><p> -2.0° (±2.0°) ~ +92.0° (±2.0°)</p><p>Stand Type</p><p>HAS (135.0 ± 5.0 mm)</p><p>Operation Conditions<br />Temperature</p><p> 10~40 ℃</p><p>Humidity<br /> 10~80,non-condensing %</p><p>Calibration<br />Factory Tuning</p><p> Yes</p><p>Color Mode</p><p> Custom/High-Brightness/FPS/RTS/RPG/AOS/sRGB/Cinema</p><p>Factory Calibration Report</p><p> Yes<br /></p>"
GAB933;Gabinete Aerocool Cylon Black Rgb  Sf;12013.00;8582.00;100;24475258;<p>Panel frontal único</p><p>Elegante barra trasera LED con 13 modos de luz en el panel frontal. Seis modos de luz de flujo RGB. Siete modos de color sólido.</p><p>Panel lateral acrílico</p><p>¡Ilumínala! Exhibe tu ordenador para juegos.</p><p>Acceso práctico a tus medios</p><p>Soporta tarjeta de memoria SD o micro SD desde el panel superior.</p><p>Refrigeración por aire</p><p>Soporta refrigeración por aire en la parte superior y trasera: Ventilador de 120 mm encima y detrás para potenciar la refrigeración.</p><p>Refrigeración para tus tarjetas gráficas</p><p>Soporta refrigeración de tarjeta gráfica: dos ventiladores de 120 mm para un rendimiento de refrigeración de VGA superior.</p><p>Hecho para alto rendimiento</p><p>Soporta cooler de CPU de hasta 155 mm de altura. Soporta tarjetas gráficas adicionales de calidad superior de hasta 371 mm.</p><p>Capacidad de almacenamiento</p><p>Soporta hasta dos HDD de 3,5” y dos HDD/SSD de 2,5”.</p><p>Especificaciónes: </p><p>Modelo: Cylon Tipo de caja: Torre mediana Color: Negro Blanco Grosor acero: >0.5mm Placas base: ATX/micro ATX/mini-ITX Dimensiones caja (interna): 188 x 430 x 375 mm (An x Al x Pr) Dimensiones caja (general): 198 x 459 x 413 mm (An x Al x Pr) Bahía 3,5”: 2 (compatibles con HDD/SSD de 2,5”) Bahía 2,5”: 2 Ranuras de expansión: 7 Espacio CPU: Soporta GPU de hasta 346 mm / 371 mm (sin ventilador delantero) CPU Clearance: Soporta CPU de hasta 155 mm Puertos E/S: USB3.0 x 1 | USB2.0 x 2 | HD Audio & Mic.| Lector de tarjeta SD</p><p>Refrigeración por aire   Frontal: 120 mm x 3 o 140 mm x 2 (opcional)</p><p>Superior: 120 mm x 1 (opcional)</p><p>Trasero: 120 mm x 1 (incluido ventilador de 120 mm)</p><p>Soporta ventilador VGA: 120 mm x 2 (opcional)</p><p>Refrigeración por líquido Frontal: Radiador de 120 mm (opcional)</p><p>Peso neto/Peso bruto: 3,8 kg/4,5 kg</p><p>Fuente de alimentación: ATX PSU (hasta 180 mm, opcional)</p></p>
MOT1266;Mother Asus Crosshair Vii Hero Wifi Am4;68590.00;48991.00;100;24475258;<p>ASUS ROG CROSSHAIR VII HERO WI-FI</p><p>-Soporte CPU: AMD AM4 Socket for AMD Ryzen™/7th Generation A-series/Athlon™ Processors </p><p>-Chipset: AMD X470</p><p>-Memoria RAM: 4 x DIMM, Max. 64GB, DDR4 3200(O.C.)/2666/2400/2133 MHz. </p><p>-Soporte Multi-GPU: NVIDIA® 2-Way SLI™ Technology / AMD CrossFireX™ Technology</p><p>-Slots de expansión: 2 x PCIe 3.0/2.0 x16 / 1 x PCIe 2.0 x16 (max at x4 mode) / 3 x PCIe 2.0 x1</p><p>-Almacenamiento 1 x M.2 Socket 3 (SATA & PCI-E) - Soporta 2242/2260/2280/22110 / 8 x SATA 6Gb/s </p><p>-LAN: Intel® I211-AT, 1 x Gigabit LAN Controller(s) </p><p>-WiFi: Wi-Fi 802.11 a/b/g/n/ac - dual band frequency 2.4/5 GHz - MU-MIMO</p><p>-Audio: ROG SupremeFX 8-Channel High Definition Audio CODEC S1220</p><p>-Puertos USB: </br>AMD Ryzen™/7th Generation A-series/Athlon™ Processors : </br>4 x USB 3.1 Gen 1 port(s) (4 at back panel, blue) </br>AMD X370 chipset : </br>1 x USB 3.1 front panel connector port(s) </br>AMD X370 chipset : </br>6 x USB 3.1 Gen 1 port(s) (4 at back panel, blue, 2 at mid-board) </br>AMD X370 chipset : </br>6 x USB 2.0 port(s) (4 at back panel, black, 2 at mid-board) </br>ASMedia® USB 3.1 controller : </br>2 x USB 3.1 Gen 2 port(s) (2 at back panel, black+red, Type-A + USB Type-CTM) </p><p>-Características ROG Exclusivas: </br>Clear CMOS button</br>ROG RAMCache II</br>ROG CPU-Z</br>ROG CloneDrive</br>Slow Mode</br>Overwolf</br>ReTry Button</br>Safe Boot Button</br>Start Button</br>Reset Button</br>LN2 Mode</br>GameFirst IV</br>ROG Aura</br>- Aura Lighting Control</br>- Aura RGB Strip Headers</br>Extreme Engine Digi+ : </br>- MicroFine Alloy Chokes</br>- NexFET™ Power Block MOSFET</br>- 10K Black Metallic Capacitors</br>Mem TweakIt</br>KeyBot II</br>- One-click Overclocking</br>- DirectKey</br>- ClrCMOS</br>- Power On</br>UEFI BIOS features : </br>- O.C. Profile</br>- Tweakers  Paradise</br>- ROG SSD Secure Erase</br>- Graphic Card Information Preview</br>ROG RAMDisk</br>Extreme Tweaker</br>Loadline Calibration</br>BIOS Flashback</p><p>-Puertos Traseros: </br>1 x LAN (RJ45) port(s) </br>1 x USB 3.1 Gen 2 (black)USB Type-CTM</br>1 x USB 3.1 Gen 2 (red)Type-A</br>8 x USB 3.1 Gen 1 (blue) </br>4 x USB 2.0 (one port can be switched to USB BIOS Flashback) </br>1 x Optical S/PDIF out</br>1 x Clear CMOS button(s) </br>1 x USB BIOS Flashback Button(s) </br>5 x Gold-plated audio jacks</br>1 x M.2 Wi-Fi Slot</p><p>-Conexiones internas: </br>2 x RGB Header(s) </br>1 x USB 3.1 Gen 1 connector(s) support(s) additional 2 USB 3.1 Gen 1 port(s) </br>1 x USB 2.0 connector(s) support(s) additional 2 USB 2.0 port(s) </br>1 x M.2 Socket 3 with M key, type 2242/2260/2280/22110 storage devices support</br>1 x TPM header</br>8 x SATA 6Gb/s connector(s) </br>1 x CPU Fan connector(s) </br>1 x CPU OPT Fan connector(s) </br>3 x Chassis Fan connector(s) </br>1 x W_PUMP+ connector </br>1 x AIO_PUMP connector </br>1 x 8-pin EATX 12 V Power connector</br>1 x 4-pin EATX 12 V_1 Power connector(s) </br>1 x 24-pin EATX Power connector(s) </br>1 x Front panel audio connector(s) (AAFP) </br>1 x Slow Mode switch(es) </br>1 x Thermal sensor connector(s) </br>1 x Reset button(s) </br>1 x LN2 Mode jumper(s) </br>1 x ROG extension (ROG_EXT) header(s) </br>1 x Safe Boot button</br>1 x ReTry button</br>1 x System panel connector</br>2 x 3D Mount screw port(s) </br>1 x W_IN header</br>1 x W_OUT header</br>1 x W_FLOW header</br>1 x Start button</br>1 x USB 3.1 Gen 2 front panel connector</p><p>-Accesorios Incluidos</br>User s manual</br>ASUS Q-Shield</br>4 x SATA 6Gb/s cable(s) </br>1 x M.2 Screw Package</br>1 x Supporting DVD</br>1 x SLI HB BRIDGE(2-WAY-M) </br>1 x ROG big sticker</br>1 x Q-Connector</br>1 x 10-in-1 ROG cable label</br>1 x Extension Cable for RGB strips (80 cm) </br>1 x 3D printing mount package</br>1 x ROG coaster(s) </p><p>-Tamaño: ATX - 30.5 cm x 24.4 cm</p></p>
MOU503;Mouse Logitech G305 Lightspeed Wireless Black;68850.00;49180.00;100;24475258;
COO273;Watercooler Nzxt Kraken X52;48187.00;34416.00;100;24475258;<p>ESPECIFICACIONES TÉCNICAS:</p><p>Dimensiones Radiator: 275 x 123 x 30mm</p><p>Pump: 80 x 80 x 52.9mm</p><p>Materiales Aluminum, copper, plastic, ultra-low evaporation rubber, nylon sleeving</p><p>Peso 1.08kg</p><p>CPU & Socket Intel Socket 1151, 1150, 1155, 1156, 1366, 2011, 2011-3, 2066</p><p>AMD SocketTR4, AM4, FM2+, FM2, FM1, AM3+, AM3, AM2+, AM2</p><p>RAM Height Clearance 35mm</p><p>Modos de control Fan: Silent / Performance / Custom / Manual</p><p>Pump: Silent / Performance / Custom / Manual</p><p>Método de control Software with CAM</p><p>Modos de LED Preset Modes: Fixed, Breathing, Fading, Marquee, Covering Marquee, Pulse, Spectrum Wave, Alternating, Tai Chi, Water Cooler, Loading</p><p>Reactive Modes: Smart and Audio</p><p>Pump Speed 1,600~2,800 +/- 300RPM</p><p>Modelo del ventilador Aer P120</p><p>Cantidad de ventiladores 2</p><p>Velocidad del ventilador 500~2,000 +/- 300RPM</p><p>Nivel de ruido del ventilador 21-36dBA</p><p>Garantía 6 years</p></p>
COO274;Watercooler Nzxt Kraken X42;49079.00;35055.00;100;24475258;<p>ESPECIFICACIONES TÉCNICAS:</p><p>Dimensiones Radiator: 175 x 143 x 30mm</p><p>Pump: 80 x 80 x 52.9mm</p><p>Materiales Aluminum, copper, plastic, ultra-low evaporation rubber, nylon sleeving</p><p>Peso 890g</p><p>CPU & Socket Intel Socket 1151, 1150, 1155, 1156, 1366, 2011, 2011-3, 2066</p><p>AMD Socket AM4, FM2+, FM2, FM1, AM3+, AM3, AM2+, AM2</p><p>RAM Height Clearance 35mm</p><p>Modos de control Fan: Silent / Performance / Custom / Manual</p><p>Pump: Silent / Performance / Custom / Manual</p><p>Método de control Software with CAM</p><p>Modos de LED Preset Modes: Fixed, Breathing, Fading, Marquee, Covering Marquee, Pulse, Spectrum Wave, Alternating, Tai Chi, Water Cooler, Loading</p><p>Reactive Modes: Smart and Audio</p><p>Pump Speed 1,600~2,800 +/- 300RPM</p><p>Modelo del ventilador Aer P140</p><p>Cantidad de ventiladores 1</p><p>Velocidad del ventilador 500~1,800 +/- 300RPM</p><p>Nivel de ruido del ventilador 21-38dBA</p><p>Garantía 6 years</p><p>Número de modelo RL-KRX42-01</p></p>
IMP199;Impresora Laser Color Hp M180nw;73038.00;52167.00;100;24475258;<p>Funciones: Imprime, copia, escanea</br>Compatibilidad con varias tareas: Si</br>Velocidad de impresión en negro: Hasta 19 ppm (normal)</br>Velocidad de impresión en color: Hasta 19 ppm (normal)</br>Salida de la primera página (preparada): 11,6 seg (negro), 13,4 seg (color)</br>Ciclo de trabajo: Hasta 30000 pág. (mensual, A4)</br>Volumen de páginas mensual recomendado: 150 a 1500</br>Tecnología de impresión: Láser</br>Calidad de impresión en negro: Hasta 600 x 600 ppp (óptima)</br>Calidad de impresión en color: Hasta 600 x 600 ppp (óptima)</br>Tecnología de resolución: HP ImageREt 3600</br>Velocidades del procesador: 800 Mhz</br>Sensor de papel automático: No</br>Capacidad HP ePrint: Si</br>Impresión móvil: HP ePrint, Apple AirPrint</br>Capacidad inalámbrica: 802.11 b-g-n</br>WiFi Direct: Si</br>Preparado para red: thernet estándar con Wi-Fi 802.11 b-g-n opera con AP y STA</br>Memoria: DDR de 256 MB y flash de 128 MB</br>Manejo de papel para entrada: Bandeja de entrada 150 Hojas (estándar)</br>Salida de manejo de papel: Bandeja de salida de 100 Hojas (estándar)</br>Capacidad de salida máxima: Hasta 100 hojas</br>Impresión a doble cara: Manual</br>Soportes admitidos: Carta, legal, ejecutivo, oficio, 4 x 6, 5 x 8, A4, A5, A6, B5, B6, 10 x 15, oficio 216 x 340 mm, 195 x 270 mm, 184 x 260 mm, 197 x 273 mm, postal, postal doble, sobre Nº 10, sobre monarca, sobre B5, sobre C5, sobre DL, AS-R</br>Tamaños de soportes personalizados: 3 x 5 a 8,5 x 14 pulgadas</br>Tipo de soportes: Papel (bond, folleto, color, brillante, pesado, membretado, liviano, fotográfico, común, preimpreso, pre-perforado, reciclado, rugoso), transparencias, etiquetas, sobres, cartulina</br>Pesos de medios admitidos: De 60 a 163 g-m2</br>Tipo de escáner: Cama plana</br>Formato del archivo de digitalización: JPG, RAW (BMP), PNG, TIFF, PDF</br>Resolución de escaneo: Hasta 1200 ppp</br>Tamaño de escaneo: 215,9 x 297 mm (máximo)</br>Velocidad de copiado: Hasta 17 ppm (negro), hasta 17 ppm (color)</br>Resolución de copia (texto en negro): Hasta 600 x 600 ppp</br>Resolución de copia (texto y gráficos en color): 600 x 600 ppp</br>Configuración de reducción-ampliación de copias: 25 a 400%</br>Copias: Hasta 99 copias (máximo)</br>Dimensiones min. (A x Al x P): 420 x 380 x 292,6 mm</br>Dimensiones máx. (A x Al x P): 420 x 435 x 295 mm</br>Peso: 15,7 Kg</br>Peso de la caja: 18,4 Kg</br>Garantía oficial</p></p>
AUR300;Auriculares Corsair Hs50 Carbon ;82776.00;59123.00;100;24475258;<p><b>Especificaciones Técnicas</b></p><p>Respuesta de frecuencia de auriculares: 20Hz - 20 kHz</br>Duración de la batería de los auriculares: N / A</br>Sensibilidad de los auriculares: 111dB (+/- 3dB)</br>Alcance inalámbrico para auriculares: N / A</br>Impedancia: 32 ohmios a 1 kHz</br>Tipo de auricular: con cable, analógico de 3.5 mm</br>Conector de auriculares: analógico de 3,5 mm</br>Impedancia del micrófono: 2.2k ohmios</br>Tipo de micrófono: cancelación de ruido unidireccional</br>Respuesta de frecuencia del micrófono: 100Hz a 10kHz</br>Sensibilidad del micrófono: -40dB (+/- 3dB)</p></p>
AUR301;Auriculares Corsair Hs50 Green;27876.00;19908.00;100;24475258;<p><b>Especificaciones Técnicas</b></p><p>Respuesta de frecuencia de auriculares: 20Hz - 20 kHz</br>Duración de la batería de los auriculares: N / A</br>Sensibilidad de los auriculares: 111dB (+/- 3dB)</br>Alcance inalámbrico para auriculares: N / A</br>Impedancia: 32 ohmios a 1 kHz</br>Tipo de auricular: con cable, analógico de 3.5 mm</br>Conector de auriculares: analógico de 3,5 mm</br>Impedancia del micrófono: 2.2k ohmios</br>Tipo de micrófono: cancelación de ruido unidireccional</br>Respuesta de frecuencia del micrófono: 100Hz a 10kHz</br>Sensibilidad del micrófono: -40dB (+/- 3dB)</p></p>
MOU505;Mouse Corsair Glaive Rgb 16000dpi;15379.00;10984.00;100;24475258;<p>Ratón para juegos GLAIVE RGB — Negro (EU)</p><p>CORSAIR GLAIVE RGB es el ratón para juegos definitivo en lo que se refiere a rendimiento y comodidad. Su forma elegante está diseñada para sesiones prolongadas de juego. Un sensor de juego óptimo de 16 000 ppp y alta precisión personalizado garantiza el máximo rendimiento.</p><p>Mouse Warranty Two years<br />Prog Buttons 6<br />DPI 16,000 DPI<br />Sensor PMW3367<br />Sensor Type Optical<br />Mouse Backlighting 3 Zone RGB<br />On Board Memory Yes<br />On-board Memory Profiles 1<br />Mouse button Type Omron<br />Connectivity Wired<br />Mouse Button Durability 50M L/R Click<br />Grip Type Palm<br />Weight Tuning No<br /> <br />Weight 122g (w/o cable and accessories)<br />CUE Software Supported in CUE 2.0<br />Cable 1.8m Braided Fiber<br />Game Type FPS<br />Mouse Feet Yes<br />Report Rate Selectable 1000Hz/500Hz/250Hz/125Hz</p>
MOU506;Mouse Corsair Harpoon Rgb ;62091.00;44351.00;100;24475258;<p>HARPOON</p><p>RGB Ratón para juegos (EU)</p><p>El ratón HARPOON RGB ha sido diseñado para ofrecerle el máximo rendimiento. Introduce un sensor de juego óptico de 6.000 DPI con seguimiento avanzado para que pueda disfrutar de un control de precisión, y un diseño ligero y estilizado para facilitar los movimientos más rápidos.</p><p>Mouse Warranty Two years<br /></br>Prog Buttons 6<br /></br>DPI 6,000 DPI<br /></br>Sensor PMW3320<br /></br>Sensor Type Optical<br /></br>Mouse Backlighting 1 Zone RGB<br /></br>On Board Memory Yes<br /></br>On-board Memory Profiles No<br /></br>Mouse button Type Omron<br /></br>Connectivity Wired<br /></br>Mouse Button Durability 20M L/R Click<br /></br>Grip Type Claw<br /></br>Weight Tuning No<br /></br> <br /></br>Weight 85g (w/o cable)<br /></br>CUE Software Supported in CUE 2.0<br /></br>Cable 1.8m Tangle Free Rubber<br /></br>Game Type FPS<br /></br>Mouse Feet Yes<br /></br>Report Rate Selectable 1000Hz/500Hz/250Hz/125Hz</p></p>
MPD024;Mousepad Corsair Mm300 Xl Grey/black;49299.00;35211.00;100;24475258;<p>Características</br>Control superior: La superficie textil está pensada para una precisión extrema y un rastreo de baja fricción.</br>Sin desgaste, sin problemas: Los bordes con costuras reforzadas evitan que la superficie se pele.</br>Exacto y preciso: Llévese la mejor equipación y juegue al máximo... MM300 está optimizada para ratones láser y ópticos para juegos.</br>Sin deslizamiento: La base de caucho antideslizante la mantiene fija en su sitio.</p><p>Especificaciones</br>Superficie téxtil de deslizamiento optimizado antidesgaste</br>Ajustado para movimiento suave y rápido con un excelente control</br>Diseñada para todo tipo de sensores</br>Permite lecturas y precisas con ratones ópticos o láser</br>Base antideslizante de caucho natural.</br>Tamaño: 930 mm x 300 mm x 3 mm</p></p>
MPD026;Mouse Pad Corsair Mm600 Dual Sided Aluminium;10796.00;7712.00;100;24475258;<p>Nombre: MOUSEPAD CORSAIR MM600 DUAL SIDED ALUMINIUM</br>Marca: CORSAIR</br>GarantÃ­a: 12 meses</br>Informacion del producto:</br>ID FABRICANTE: CH-9000104-WW</br>Material del mouse pad Aluminio</br>Largo 352 mm</br>Tamaño de mouse pad M</br>Ancho 272 mm</br>Modelo MM600</br>Espesor 5 mm</br>Marca Corsair</p></p>
TEC397;Teclado Corsair K68 Led Rgb Red Cherry Mx;299177.00;213697.00;100;24475258;<p><b>Especificaciones Técnicas </b></p><p>Retroiluminación del teclado: RGB</br>Disposición del teclado: español</br>Tasa de informe de teclado HID: 1000Hz</br>Interruptores de llave: Cherry® MX Red</br>Matriz: Full Key (NKRO), 100% anti-efecto fantasma</br>WIN Lock: Sí</br>Teclas multimedia: dedicadas (MUTE, VOL DOWN / UP, STOP, PREV, PLAY / PAUSE, NEXT)</br>Reposamuñecas: sí</br>Teclado CUE: Software habilitado</br>Cable de teclado: tipo caucho sin enredos</p></p>
